Time,HR,Temp,BVP,x,y,z
07:25:49,84.93,36.21,-37.94,40,3,47
07:25:50,84.42,36.21,-28,40,3,47
07:25:51,83.95,36.21,-17.64,41,3,47
07:25:52,83.48,36.21,-7.29,40,3,47
07:25:53,82.97,36.21,2.68,41,3,47
07:25:54,82.62,36.21,11.96,40,3,47
07:25:55,82.25,36.21,20.27,41,3,47
07:25:56,81.88,36.21,27.41,41,3,47
07:25:57,81.52,36.23,33.22,40,3,47
07:25:58,81.2,36.23,37.63,41,3,47
07:25:59,80.95,36.23,40.59,40,3,47
07:26:00,80.7,36.23,42.14,40,3,47
07:26:01,80.4,36.23,42.38,41,3,47
07:26:02,80.12,36.23,41.55,40,3,47
07:26:03,79.8,36.23,39.95,41,3,47
07:26:04,79.48,36.23,37.9,41,3,47
07:26:05,79.07,36.18,35.59,41,3,47
07:26:06,78.63,36.18,33.1,41,3,47
07:26:07,78.27,36.18,30.38,41,3,47
07:26:08,77.83,36.18,27.4,41,3,47
07:26:09,77.58,36.21,24.15,41,3,47
07:26:10,77.35,36.21,20.76,41,3,47
07:26:11,77.08,36.21,17.41,41,3,47
07:26:12,76.85,36.21,14.19,41,3,47
07:26:13,76.63,36.18,11.05,41,3,47
07:26:14,76.47,36.18,7.87,41,3,47
07:26:15,76.37,36.18,4.42,41,3,47
07:26:16,76.25,36.18,0.63,41,3,47
07:26:17,76.15,36.21,-3.46,41,3,47
07:26:18,76.2,36.21,-7.64,41,3,47
07:26:19,76.17,36.21,-11.71,41,3,47
07:26:20,76.17,36.21,-15.56,41,3,47
07:26:21,76.12,36.18,-19.3,41,3,47
07:26:22,76.03,36.18,-23.23,41,3,47
07:26:23,76,36.18,-27.7,41,3,47
07:26:24,75.95,36.18,-33.02,41,3,47
07:26:25,75.95,36.16,-39.24,41,3,47
07:26:26,75.93,36.16,-46.1,41,3,47
07:26:27,75.87,36.16,-53.02,41,3,47
07:26:28,75.78,36.16,-59.15,41,2,47
07:26:29,75.7,36.18,-63.61,41,3,47
07:26:30,75.63,36.18,-65.6,41,3,47
07:26:31,75.63,36.18,-64.66,41,3,47
07:26:32,75.62,36.18,-60.74,41,3,47
07:26:33,75.65,36.18,-54.22,41,3,47
07:26:34,75.68,36.18,-45.84,41,3,47
07:26:35,75.75,36.18,-36.37,41,3,47
07:26:36,75.82,36.18,-26.47,41,3,47
07:26:37,75.97,36.21,-16.6,41,3,47
07:26:38,76.12,36.21,-7,41,3,47
07:26:39,76.22,36.21,2.23,41,3,47
07:26:40,76.33,36.21,11.03,40,3,47
07:26:41,76.52,36.16,19.23,41,3,47
07:26:42,76.7,36.16,26.68,41,3,47
07:26:43,76.72,36.16,33.16,41,3,47
07:26:44,76.75,36.16,38.54,41,2,47
07:26:45,76.82,36.18,42.73,41,3,47
07:26:46,76.75,36.18,45.77,41,3,47
07:26:47,76.62,36.18,47.73,41,3,47
07:26:48,76.58,36.18,48.71,41,3,47
07:26:49,76.55,36.16,48.76,41,3,47
07:26:50,76.55,36.16,47.9,41,3,47
07:26:51,76.53,36.16,46.18,41,3,47
07:26:52,76.48,36.16,43.67,41,3,47
07:26:53,76.5,36.21,40.61,41,3,47
07:26:54,76.55,36.21,37.33,40,3,47
07:26:55,76.55,36.21,34.16,41,3,47
07:26:56,76.55,36.21,31.3,41,3,47
07:26:57,76.58,36.16,28.76,41,3,47
07:26:58,76.55,36.16,26.28,41,3,47
07:26:59,76.47,36.16,23.55,41,2,47
07:27:00,76.38,36.16,20.3,41,3,47
07:27:01,76.37,36.18,16.47,41,3,47
07:27:02,76.4,36.18,12.2,40,3,47
07:27:03,76.5,36.18,7.72,41,3,47
07:27:04,76.5,36.18,3.24,40,3,47
07:27:05,76.48,36.15,-1.14,40,3,47
07:27:06,76.45,36.15,-5.49,40,3,47
07:27:07,76.38,36.15,-9.91,41,3,47
07:27:08,76.38,36.15,-14.53,41,3,47
07:27:09,76.4,36.16,-19.4,41,3,47
07:27:10,76.42,36.16,-24.61,40,2,47
07:27:11,76.43,36.16,-30.22,41,3,47
07:27:12,76.45,36.16,-36.32,41,3,47
07:27:13,76.53,36.18,-42.98,41,3,47
07:27:14,76.53,36.18,-50.03,40,3,47
07:27:15,76.5,36.18,-57,41,3,47
07:27:16,76.47,36.18,-63.15,40,3,47
07:27:17,76.45,36.18,-67.55,41,3,47
07:27:18,76.27,36.18,-69.36,41,3,47
07:27:19,76.13,36.18,-68.06,41,3,47
07:27:20,75.98,36.18,-63.61,41,3,47
07:27:21,75.87,36.16,-56.35,40,3,47
07:27:22,75.72,36.16,-46.98,40,3,47
07:27:23,75.57,36.16,-36.22,41,3,47
07:27:24,75.4,36.16,-24.78,41,3,47
07:27:25,75.4,36.18,-13.24,41,3,47
07:27:26,75.43,36.18,-2.04,41,3,47
07:27:27,75.53,36.18,8.51,40,3,47
07:27:28,75.65,36.18,18.2,41,2,47
07:27:29,75.75,36.18,26.9,41,3,47
07:27:30,75.83,36.18,34.59,41,3,47
07:27:31,75.93,36.18,41.22,40,3,47
07:27:32,76.02,36.18,46.72,41,3,47
07:27:33,76.13,36.21,50.92,41,3,47
07:27:34,76.28,36.21,53.71,41,3,47
07:27:35,76.53,36.21,55.02,41,3,47
07:27:36,76.82,36.21,54.94,41,3,47
07:27:37,77.07,36.16,53.76,41,3,47
07:27:38,77.27,36.16,51.84,41,3,47
07:27:39,77.38,36.16,49.53,41,3,47
07:27:40,77.4,36.16,47.07,41,3,47
07:27:41,77.35,36.15,44.59,40,3,47
07:27:42,77.33,36.15,42.08,41,3,47
07:27:43,77.42,36.15,39.46,41,3,47
07:27:44,77.47,36.15,36.65,41,3,47
07:27:45,77.48,36.16,33.56,41,3,47
07:27:46,77.57,36.16,30.18,41,3,47
07:27:47,77.73,36.16,26.59,41,3,47
07:27:48,77.8,36.16,22.94,41,2,47
07:27:49,77.82,36.21,19.32,41,3,47
07:27:50,77.77,36.21,15.76,41,3,47
07:27:51,77.73,36.21,12.15,41,3,47
07:27:52,77.75,36.21,8.35,41,3,47
07:27:53,77.77,36.16,4.23,40,3,47
07:27:54,77.72,36.16,-0.21,41,3,47
07:27:55,77.65,36.16,-4.89,41,3,47
07:27:56,77.65,36.16,-9.71,41,3,47
07:27:57,77.6,36.16,-14.59,41,3,47
07:27:58,77.6,36.16,-19.55,40,3,47
07:27:59,77.6,36.16,-24.65,41,3,47
07:28:00,77.6,36.16,-29.96,41,3,47
07:28:01,77.6,36.18,-35.57,41,3,47
07:28:02,77.53,36.18,-41.53,41,3,47
07:28:03,77.28,36.18,-47.85,41,3,47
07:28:04,77.13,36.18,-54.41,41,3,47
07:28:05,77.08,36.16,-60.76,41,3,47
07:28:06,77.07,36.16,-66.17,41,3,47
07:28:07,77.05,36.16,-69.7,40,3,47
07:28:08,77.03,36.16,-70.45,41,3,47
07:28:09,76.98,36.16,-67.99,41,3,47
07:28:10,76.97,36.16,-62.36,41,3,47
07:28:11,77,36.16,-54.16,41,3,47
07:28:12,77.07,36.16,-44.19,41,3,47
07:28:13,77.07,36.16,-33.27,41,3,47
07:28:14,77.07,36.16,-21.95,41,3,47
07:28:15,77.08,36.16,-10.59,41,3,47
07:28:16,77.08,36.16,0.56,41,3,47
07:28:17,77.12,36.18,11.26,41,3,47
07:28:18,77.12,36.18,21.16,41,3,47
07:28:19,77.15,36.18,29.88,41,3,47
07:28:20,77.18,36.18,37.17,41,3,47
07:28:21,77.23,36.16,42.9,41,3,47
07:28:22,77.4,36.16,47.16,41,3,47
07:28:23,77.5,36.16,50.13,41,3,47
07:28:24,77.62,36.16,51.99,41,3,47
07:28:25,77.6,36.16,52.89,41,3,47
07:28:26,77.55,36.16,52.9,41,3,47
07:28:27,77.45,36.16,52.12,41,3,47
07:28:28,77.33,36.16,50.72,40,3,47
07:28:29,77.18,36.16,49.01,41,3,47
07:28:30,77.03,36.16,47.32,41,3,47
07:28:31,76.88,36.16,45.83,41,3,47
07:28:32,76.8,36.16,44.57,41,3,47
07:28:33,76.7,36.21,43.32,41,3,47
07:28:34,76.58,36.21,41.8,40,3,47
07:28:35,76.28,36.21,39.76,41,3,47
07:28:36,76.28,36.21,37.06,41,3,47
07:28:37,76.3,36.16,33.79,40,3,47
07:28:38,76.37,36.16,30.12,41,3,47
07:28:39,76.55,36.16,26.34,40,3,47
07:28:40,76.85,36.16,22.69,41,3,47
07:28:41,77.2,36.16,19.28,41,3,47
07:28:42,77.57,36.16,16.08,41,3,47
07:28:43,77.85,36.16,12.87,41,3,47
07:28:44,78.15,36.16,9.37,41,3,47
07:28:45,78.47,36.16,5.34,41,3,47
07:28:46,78.78,36.16,0.68,41,3,47
07:28:47,79.08,36.16,-4.48,41,3,47
07:28:48,79.33,36.16,-9.89,41,3,47
07:28:49,79.62,36.21,-15.28,41,3,47
07:28:50,79.98,36.21,-20.52,41,3,47
07:28:51,80.32,36.21,-25.63,41,3,47
07:28:52,80.65,36.21,-30.75,41,3,47
07:28:53,80.97,36.18,-36.11,41,3,47
07:28:54,81.3,36.18,-41.91,41,3,47
07:28:55,81.7,36.18,-48.24,41,3,47
07:28:56,82.02,36.18,-55,41,3,47
07:28:57,82.33,36.18,-61.82,41,3,47
07:28:58,82.63,36.18,-68.01,41,3,47
07:28:59,82.93,36.18,-72.61,41,3,47
07:29:00,83.25,36.18,-74.67,41,3,47
07:29:01,83.58,36.21,-73.51,41,3,47
07:29:02,83.92,36.21,-68.95,41,3,47
07:29:03,84.42,36.21,-61.34,41,3,47
07:29:04,84.9,36.21,-51.42,41,3,47
07:29:05,85.32,36.18,-40.04,41,3,47
07:29:06,85.7,36.18,-28.03,41,3,47
07:29:07,86.07,36.18,-15.98,41,3,47
07:29:08,86.38,36.18,-4.31,41,3,47
07:29:09,86.67,36.18,6.62,41,3,47
07:29:10,86.9,36.18,16.59,41,3,47
07:29:11,87.13,36.18,25.42,41,3,47
07:29:12,87.3,36.18,33.01,41,3,47
07:29:13,87.52,36.18,39.29,41,3,47
07:29:14,87.75,36.18,44.23,41,3,47
07:29:15,87.98,36.18,47.79,41,3,47
07:29:16,88.28,36.18,50.02,40,3,47
07:29:17,88.57,36.16,51.08,41,3,47
07:29:18,88.92,36.16,51.22,41,3,47
07:29:19,89.28,36.16,50.76,41,3,47
07:29:20,89.65,36.16,49.97,41,3,47
07:29:21,90,36.16,49,41,3,47
07:29:22,90.28,36.16,47.87,41,3,47
07:29:23,90.63,36.16,46.56,41,3,47
07:29:24,91,36.16,45.06,41,3,47
07:29:25,91.33,36.15,43.43,41,3,47
07:29:26,91.7,36.15,41.73,41,3,47
07:29:27,92.13,36.15,39.92,41,3,47
07:29:28,92.57,36.15,37.88,41,3,47
07:29:29,93.05,36.16,35.46,41,3,47
07:29:30,93.55,36.16,32.53,41,3,47
07:29:31,94.02,36.16,29.14,41,3,47
07:29:32,94.42,36.16,25.46,41,3,47
07:29:33,94.82,36.15,21.73,41,3,47
07:29:34,95.22,36.15,18.07,41,3,47
07:29:35,95.65,36.15,14.49,41,3,47
07:29:36,95.8,36.15,10.85,41,3,47
07:29:37,95.95,36.16,7.05,41,3,47
07:29:38,96.1,36.16,3.09,41,3,47
07:29:39,96.27,36.16,-0.95,41,3,47
07:29:40,96.42,36.16,-4.84,41,3,47
07:29:41,96.55,36.15,-8.46,41,3,47
07:29:42,96.63,36.15,-11.8,40,3,47
07:29:43,96.73,36.15,-15.02,41,3,47
07:29:44,96.82,36.15,-18.37,41,3,47
07:29:45,96.9,36.15,-22.08,41,3,47
07:29:46,96.95,36.15,-26.32,41,2,47
07:29:47,97.02,36.15,-31.13,41,3,47
07:29:48,97.02,36.15,-36.46,41,3,47
07:29:49,97.05,36.16,-42.12,41,3,47
07:29:50,97.07,36.16,-47.74,41,3,47
07:29:51,97.03,36.16,-52.81,41,3,47
07:29:52,96.97,36.16,-56.68,41,3,47
07:29:53,96.95,36.15,-58.72,41,3,47
07:29:54,96.93,36.15,-58.45,41,3,47
07:29:55,96.92,36.15,-55.69,41,3,47
07:29:56,96.92,36.15,-50.62,41,2,47
07:29:57,96.93,36.15,-43.67,41,3,47
07:29:58,96.97,36.15,-35.36,40,3,47
07:29:59,97,36.15,-26.21,41,3,47
07:30:00,97,36.15,-16.64,41,3,47
07:30:01,96.97,36.16,-6.96,41,3,47
07:30:02,96.93,36.16,2.53,40,2,47
07:30:03,96.88,36.16,11.53,41,2,47
07:30:04,96.85,36.16,19.7,40,3,47
07:30:05,96.83,36.15,26.75,40,3,47
07:30:06,96.83,36.15,32.46,41,3,47
07:30:07,96.87,36.15,36.71,41,3,47
07:30:08,96.93,36.15,39.52,41,2,47
07:30:09,97.03,36.15,41.03,41,3,47
07:30:10,97.12,36.15,41.48,40,3,47
07:30:11,97.23,36.15,41.1,40,3,47
07:30:12,97.35,36.15,40.16,40,3,47
07:30:13,97.47,36.15,38.79,41,3,47
07:30:14,97.57,36.15,37.08,41,3,47
07:30:15,97.65,36.15,35.04,41,3,47
07:30:16,97.67,36.15,32.68,40,3,47
07:30:17,97.68,36.13,30.03,40,3,47
07:30:18,97.62,36.13,27.17,40,2,47
07:30:19,97.53,36.13,24.23,41,3,47
07:30:20,97.47,36.13,21.33,41,3,47
07:30:21,97.4,36.15,18.57,40,3,47
07:30:22,97.35,36.15,15.94,41,3,47
07:30:23,97.33,36.15,13.43,41,3,47
07:30:24,97.3,36.15,10.95,40,3,47
07:30:25,97.25,36.13,8.41,41,3,47
07:30:26,97.15,36.13,5.66,40,3,47
07:30:27,96.97,36.13,2.61,40,3,47
07:30:28,96.75,36.13,-0.77,41,3,47
07:30:29,96.52,36.13,-4.43,41,3,47
07:30:30,96.27,36.13,-8.2,41,3,47
07:30:31,96.02,36.13,-11.89,41,3,47
07:30:32,95.77,36.13,-15.31,40,3,47
07:30:33,95.47,36.15,-18.41,41,3,47
07:30:34,95.18,36.15,-21.3,41,3,47
07:30:35,94.93,36.15,-24.17,41,3,47
07:30:36,94.65,36.15,-27.34,41,2,47
07:30:37,94.37,36.15,-31.06,41,3,47
07:30:38,94.12,36.15,-35.5,41,3,47
07:30:39,93.85,36.15,-40.62,41,3,47
07:30:40,93.6,36.15,-46.05,40,3,47
07:30:41,93.37,36.13,-51.1,41,3,47
07:30:42,93.13,36.13,-54.89,41,3,47
07:30:43,92.9,36.13,-56.57,41,3,47
07:30:44,92.7,36.13,-55.58,41,3,47
07:30:45,92.5,36.13,-51.87,41,2,47
07:30:46,92.3,36.13,-45.9,40,3,47
07:30:47,92.1,36.13,-38.43,41,3,47
07:30:48,91.97,36.13,-30.19,41,3,47
07:30:49,91.78,36.13,-21.66,41,3,47
07:30:50,91.57,36.13,-13.01,41,3,47
07:30:51,91.52,36.13,-4.29,41,3,47
07:30:52,91.28,36.13,4.46,41,3,47
07:30:53,91.03,36.13,12.98,41,3,47
07:30:54,90.82,36.13,20.84,41,3,47
07:30:55,90.68,36.13,27.51,41,3,47
07:30:56,90.58,36.13,32.61,41,3,47
07:30:57,90.48,36.15,35.97,41,3,47
07:30:58,90.38,36.15,37.67,41,3,47
07:30:59,90.3,36.15,38.02,41,3,47
07:31:00,90.2,36.15,37.39,41,3,47
07:31:01,90.1,36.15,36.13,40,3,47
07:31:02,90,36.15,34.47,41,3,47
07:31:03,89.88,36.15,32.51,40,3,47
07:31:04,89.75,36.15,30.24,41,3,47
07:31:05,89.58,36.13,27.67,41,3,47
07:31:06,89.33,36.13,24.84,41,3,47
07:31:07,89,36.13,21.94,41,3,47
07:31:08,88.7,36.13,19.21,41,3,47
07:31:09,88.43,36.13,16.82,41,3,47
07:31:10,88.18,36.13,14.76,41,3,47
07:31:11,87.93,36.13,12.85,40,3,47
07:31:12,87.87,36.13,10.79,41,3,47
07:31:13,87.77,36.15,8.33,40,3,47
07:31:14,87.67,36.15,5.39,41,3,47
07:31:15,87.55,36.15,2.03,41,3,47
07:31:16,87.47,36.15,-1.54,41,3,47
07:31:17,87.3,36.13,-5.08,41,3,47
07:31:18,87.17,36.13,-8.5,41,3,47
07:31:19,87.05,36.13,-11.78,41,3,47
07:31:20,86.92,36.13,-15.06,41,3,47
07:31:21,86.78,36.13,-18.46,41,3,47
07:31:22,86.63,36.13,-22.08,41,3,47
07:31:23,86.45,36.13,-25.98,41,3,47
07:31:24,86.23,36.13,-30.2,40,3,47
07:31:25,86.02,36.15,-34.77,41,3,47
07:31:26,85.82,36.15,-39.7,41,3,47
07:31:27,85.58,36.15,-44.88,41,3,47
07:31:28,85.37,36.15,-50,41,3,47
07:31:29,85.15,36.13,-54.51,40,3,47
07:31:30,84.93,36.13,-57.74,40,3,47
07:31:31,84.72,36.13,-59.07,41,3,47
07:31:32,84.55,36.13,-58.04,41,3,47
07:31:33,84.42,36.15,-54.52,41,3,47
07:31:34,84.27,36.15,-48.72,41,3,47
07:31:35,84.1,36.15,-41.08,41,3,47
07:31:36,83.95,36.15,-32.15,41,2,47
07:31:37,83.82,36.13,-22.51,41,3,47
07:31:38,83.65,36.13,-12.66,41,3,47
07:31:39,83.5,36.13,-3.03,41,3,47
07:31:40,83.35,36.13,6.05,41,3,47
07:31:41,83.2,36.13,14.31,41,3,47
07:31:42,83.13,36.13,21.52,41,3,47
07:31:43,83.15,36.13,27.44,41,3,47
07:31:44,83.18,36.13,31.97,41,3,47
07:31:45,83.25,36.15,35.07,41,3,47
07:31:46,83.32,36.15,36.89,41,3,47
07:31:47,83.38,36.15,37.67,41,3,47
07:31:48,83.5,36.15,37.71,40,3,47
07:31:49,83.63,36.13,37.21,41,3,47
07:31:50,83.78,36.13,36.27,41,3,47
07:31:51,83.82,36.13,34.85,41,3,47
07:31:52,84.03,36.13,32.88,41,3,47
07:31:53,84.25,36.13,30.36,41,3,47
07:31:54,84.47,36.13,27.41,41,3,47
07:31:55,84.58,36.13,24.25,41,3,47
07:31:56,84.67,36.13,21.14,41,3,47
07:31:57,84.75,36.13,18.22,41,3,47
07:31:58,84.85,36.13,15.47,41,3,47
07:31:59,84.87,36.13,12.74,40,3,47
07:32:00,84.88,36.13,9.82,41,3,47
07:32:01,84.92,36.11,6.55,41,3,47
07:32:02,84.92,36.11,2.89,41,3,47
07:32:03,84.97,36.11,-1.06,41,3,47
07:32:04,85.1,36.11,-5.15,41,3,47
07:32:05,85.25,36.11,-9.18,41,3,47
07:32:06,85.53,36.11,-13.03,41,3,47
07:32:07,85.88,36.11,-16.68,41,3,47
07:32:08,86.25,36.11,-20.26,41,3,47
07:32:09,86.6,36.15,-23.99,41,3,47
07:32:10,87,36.15,-28.15,41,3,47
07:32:11,87.37,36.15,-32.94,41,3,47
07:32:12,87.55,36.15,-38.37,41,3,47
07:32:13,87.73,36.13,-44.21,41,3,47
07:32:14,88,36.13,-49.97,41,3,47
07:32:15,88.28,36.13,-54.97,41,3,47
07:32:16,88.55,36.13,-58.55,41,3,47
07:32:17,88.88,36.15,-60.15,41,3,47
07:32:18,89.27,36.15,-59.44,41,3,47
07:32:19,89.62,36.15,-56.4,41,3,47
07:32:20,89.85,36.15,-51.26,41,3,47
07:32:21,90.08,36.15,-44.44,41,3,47
07:32:22,90.38,36.15,-36.41,41,3,47
07:32:23,90.67,36.15,-27.65,41,3,47
07:32:24,90.82,36.15,-18.5,41,3,47
07:32:25,90.82,36.13,-9.22,41,3,47
07:32:26,90.77,36.13,-0.05,41,3,47
07:32:27,90.82,36.13,8.84,41,3,47
07:32:28,90.9,36.13,17.15,41,3,47
07:32:29,91,36.13,24.64,41,3,47
07:32:30,91.17,36.13,31.08,41,3,47
07:32:31,91.3,36.13,36.35,41,3,47
07:32:32,91.23,36.13,40.43,41,3,47
07:32:33,91.22,36.13,43.42,41,3,47
07:32:34,91.5,36.13,45.43,41,3,47
07:32:35,91.75,36.13,46.52,41,3,47
07:32:36,92,36.13,46.77,41,3,47
07:32:37,92.22,36.11,46.2,41,3,47
07:32:38,92.45,36.11,44.91,41,3,47
07:32:39,92.7,36.11,43.07,41,3,47
07:32:40,92.95,36.11,40.92,41,3,47
07:32:41,93.25,36.11,38.64,41,3,47
07:32:42,93.52,36.11,36.34,41,3,47
07:32:43,93.72,36.11,34.01,41,3,47
07:32:44,93.9,36.11,31.53,41,3,47
07:32:45,94.02,36.15,28.8,41,3,47
07:32:46,94.12,36.15,25.72,41,3,47
07:32:47,94.2,36.15,22.27,41,3,47
07:32:48,94.38,36.15,18.48,41,3,47
07:32:49,94.6,36.13,14.4,41,3,47
07:32:50,94.82,36.13,10.07,41,3,47
07:32:51,94.88,36.13,5.54,41,3,47
07:32:52,95,36.13,0.88,41,3,47
07:32:53,95.08,36.13,-3.86,41,3,47
07:32:54,95.13,36.13,-8.54,41,3,47
07:32:55,95.22,36.13,-13.1,41,3,47
07:32:56,95.3,36.13,-17.54,41,3,47
07:32:57,95.37,36.16,-21.94,41,3,47
07:32:58,95.4,36.16,-26.55,41,3,47
07:32:59,95.5,36.16,-31.62,41,3,47
07:33:00,95.63,36.16,-37.33,41,3,47
07:33:01,95.77,36.13,-43.64,41,3,47
07:33:02,95.93,36.13,-50.26,41,3,47
07:33:03,96.07,36.13,-56.53,41,3,47
07:33:04,96.13,36.13,-61.66,41,2,47
07:33:05,96.22,36.13,-64.88,41,3,47
07:33:06,96.23,36.13,-65.61,41,3,47
07:33:07,96.23,36.13,-63.65,41,3,47
07:33:08,96.18,36.13,-59.2,41,3,47
07:33:09,96.08,36.15,-52.66,41,3,47
07:33:10,95.93,36.15,-44.54,41,3,47
07:33:11,95.78,36.15,-35.34,41,3,47
07:33:12,95.63,36.15,-25.44,41,3,47
07:33:13,95.52,36.16,-15.16,41,3,47
07:33:14,95.32,36.16,-4.81,41,3,47
07:33:15,95.13,36.16,5.33,41,3,47
07:33:16,94.93,36.16,14.99,41,3,47
07:33:17,94.72,36.13,23.92,41,3,47
07:33:18,94.43,36.13,31.87,41,3,47
07:33:19,94.17,36.13,38.57,41,3,47
07:33:20,94.03,36.13,43.86,41,3,47
07:33:21,93.9,36.15,47.61,41,3,47
07:33:22,93.72,36.15,49.9,40,2,47
07:33:23,93.55,36.15,50.9,41,3,47
07:33:24,93.53,36.15,50.91,40,3,47
07:33:25,93.67,36.15,50.2,40,3,47
07:33:26,93.88,36.15,48.97,41,3,47
07:33:27,94.03,36.15,47.38,40,3,47
07:33:28,94.15,36.15,45.53,40,3,47
07:33:29,94.27,36.15,43.54,40,3,47
07:33:30,94.33,36.15,41.51,41,3,47
07:33:31,94.47,36.15,39.5,40,3,47
07:33:32,94.77,36.15,37.46,40,3,47
07:33:33,95,36.15,35.28,40,3,47
07:33:34,94.9,36.15,32.81,40,3,47
07:33:35,94.8,36.15,29.98,40,3,47
07:33:36,94.7,36.15,26.87,41,2,47
07:33:37,94.63,36.15,23.57,41,3,47
07:33:38,94.55,36.15,20.19,40,3,47
07:33:39,94.42,36.15,16.77,41,3,47
07:33:40,94.27,36.15,13.26,41,3,47
07:33:41,94.08,36.15,9.58,41,3,47
07:33:42,93.9,36.15,5.67,41,3,47
07:33:43,93.72,36.15,1.53,41,3,47
07:33:44,93.52,36.15,-2.8,41,3,47
07:33:45,93.28,36.16,-7.28,40,3,47
07:33:46,93.1,36.16,-11.87,40,3,47
07:33:47,92.98,36.16,-16.54,41,3,47
07:33:48,92.72,36.16,-21.29,41,2,47
07:33:49,92.4,36.16,-26.16,41,3,47
07:33:50,92.1,36.16,-31.21,40,3,47
07:33:51,91.97,36.16,-36.59,41,3,47
07:33:52,91.8,36.16,-42.41,41,3,47
07:33:53,91.65,36.15,-48.65,41,3,47
07:33:54,91.5,36.15,-55.05,41,3,47
07:33:55,91.25,36.15,-61.01,41,3,47
07:33:56,90.97,36.15,-65.74,41,3,47
07:33:57,90.85,36.16,-68.36,40,3,47
07:33:58,90.72,36.16,-68.26,41,3,47
07:33:59,90.6,36.16,-65.21,40,3,47
07:34:00,90.48,36.16,-59.47,41,3,47
07:34:01,90.37,36.16,-51.6,41,3,47
07:34:02,90.22,36.16,-42.29,41,2,47
07:34:03,90.02,36.16,-32.13,41,3,47
07:34:04,89.8,36.16,-21.52,41,3,47
07:34:05,89.6,36.16,-10.74,41,3,47
07:34:06,89.42,36.16,0.02,41,3,47
07:34:07,89.3,36.16,10.44,41,3,47
07:34:08,89.22,36.16,20.18,41,3,47
07:34:09,89.12,36.16,28.87,41,3,47
07:34:10,89.07,36.16,36.19,41,3,47
07:34:11,89.05,36.16,42,41,3,47
07:34:12,89.07,36.16,46.25,41,3,47
07:34:13,89.28,36.15,49.01,41,3,47
07:34:14,89.5,36.15,50.41,41,3,47
07:34:15,89.68,36.15,50.62,41,3,47
07:34:16,89.87,36.15,49.85,41,3,47
07:34:17,90.03,36.16,48.31,41,3,47
07:34:18,90.23,36.16,46.28,41,3,47
07:34:19,90.4,36.16,43.99,41,3,47
07:34:20,90.53,36.16,41.71,41,3,47
07:34:21,90.68,36.18,39.59,41,3,47
07:34:22,90.85,36.18,37.73,41,3,47
07:34:23,91,36.18,36.1,41,3,47
07:34:24,91.18,36.18,34.53,41,3,47
07:34:25,91.37,36.16,32.79,41,3,47
07:34:26,91.52,36.16,30.64,41,3,47
07:34:27,91.68,36.16,28.02,41,3,47
07:34:28,91.85,36.16,24.99,41,3,47
07:34:29,91.88,36.18,21.83,41,3,47
07:34:30,91.98,36.18,18.8,41,3,47
07:34:31,92.07,36.18,16.03,41,3,47
07:34:32,92.17,36.18,13.48,41,3,47
07:34:33,92.28,36.16,10.9,41,3,47
07:34:34,92.42,36.16,8.02,41,3,47
07:34:35,92.6,36.16,4.67,41,3,47
07:34:36,92.78,36.16,0.81,40,3,47
07:34:37,92.93,36.18,-3.47,41,3,47
07:34:38,93.08,36.18,-7.96,41,3,47
07:34:39,93.25,36.18,-12.47,41,3,47
07:34:40,93.38,36.18,-16.8,41,3,47
07:34:41,93.47,36.16,-20.82,41,3,47
07:34:42,93.5,36.16,-24.56,41,3,47
07:34:43,93.52,36.16,-28.15,41,3,47
07:34:44,93.53,36.16,-31.89,41,3,47
07:34:45,93.63,36.16,-36.16,41,3,47
07:34:46,93.73,36.16,-41.24,41,3,47
07:34:47,93.8,36.16,-47.08,41,3,47
07:34:48,93.92,36.16,-53.28,41,3,47
07:34:49,94.1,36.16,-59.07,41,3,47
07:34:50,94.3,36.16,-63.48,41,3,47
07:34:51,94.48,36.16,-65.68,41,3,47
07:34:52,94.67,36.16,-65.17,41,3,47
07:34:53,94.83,36.18,-61.91,40,3,47
07:34:54,94.98,36.18,-56.19,41,3,47
07:34:55,95.2,36.18,-48.55,41,3,47
07:34:56,95.42,36.18,-39.58,41,3,47
07:34:57,95.5,36.16,-29.81,41,3,47
07:34:58,95.62,36.16,-19.68,41,3,47
07:34:59,95.72,36.16,-9.5,41,3,47
07:35:00,95.82,36.16,0.41,41,3,47
07:35:01,95.9,36.15,9.82,41,3,47
07:35:02,96,36.15,18.42,41,3,47
07:35:03,96.17,36.15,25.98,41,3,47
07:35:04,96.32,36.15,32.29,41,3,47
07:35:05,96.47,36.21,37.21,41,3,47
07:35:06,96.62,36.21,40.74,41,3,47
07:35:07,96.72,36.21,42.98,41,3,47
07:35:08,96.8,36.21,44.07,41,3,47
07:35:09,96.9,36.16,44.2,41,3,47
07:35:10,96.98,36.16,43.53,41,3,47
07:35:11,97.03,36.16,42.22,41,3,47
07:35:12,97.02,36.16,40.43,41,3,47
07:35:13,96.8,36.18,38.39,41,3,47
07:35:14,96.55,36.18,36.39,41,3,47
07:35:15,96.33,36.18,34.71,41,3,47
07:35:16,96.17,36.18,33.5,41,3,47
07:35:17,96.02,36.16,32.73,41,3,47
07:35:18,95.9,36.16,32.16,41,3,47
07:35:19,95.75,36.16,31.46,41,3,47
07:35:20,95.63,36.16,30.34,41,3,47
07:35:21,95.48,36.16,28.59,41,3,47
